Start Date,End Date,Duration (in seconds),Finished,Recorded Date,Response ID,User Language,Consent,Nationality,PID,Group,Own words,More or less,More or less info used,Effectiveness,Precision,Precision info used,Precision info - just CI,Precision info - CI included at all,Understandable,Helpful,Actionable,Concise,Attention1,Credible,Recommendation,Q1,Q2,Q3,Q4,Q5,Q9,Q7a,Q8,Q10,Q11,Q6,Q13a,Q13b,Q12,Q7b,Attention2,Stat experience,SBMH experience,PROLIFIC_PID,NUMScore,NUMZ,NUMRank
3/27/2024 12:34,3/27/2024 12:36,161,TRUE,3/27/2024 12:36,R_6Pd4hfiM34DV2mN,EN,I consent to participate in this study.,United States,5cb5f1e080ba1c0001790399,3,"These findings suggest that school-based depression prevention programs have a high likelihood of reducing depression symptoms among students. Specifically, based on the evidence synthesis of 60 studies involving over 37,000 students, there is a 70% probability that implementing such programs in the future will lead to decreased depression symptoms in students. In other words, the majority of the research literature supports the effectiveness of these programs in addressing depression among school-aged populations.",Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups",5,6 - Very precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",0,1,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Somewhat agree,90,,120,,,,,,,,30,,,30,,Green,70,40,5cb5f1e080ba1c0001790399,5,-0.113,45.50%
3/27/2024 9:54,3/27/2024 10:04,584,TRUE,3/27/2024 10:04,R_7opOjW4cbS6LceH,EN,I consent to participate in this study.,United States,6392360efb6e254ffd31e722,3,This would suggest that the depression prevention programs are not effective,Unsure,,1,6 - Very precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 53% chance that a student picked at random from the depression prevention programs will have a lower depression score than a student picked at random from the control groups,95% Confidence Interval [51%, 56%]",0,1,Somewhat agree,Agree,Neither agree or disagree,Agree,Strongly disagree,Agree,Strongly disagree,90,,84,,,,25,,,,,,20,,,Green,60,0,6392360efb6e254ffd31e722,9,2.213,98.66%
3/27/2024 10:41,3/27/2024 10:49,468,TRUE,3/27/2024 10:49,R_7Tv28abCIn5Fz17,EN,I consent to participate in this study.,United States,6332517a492e9ac48804f991,6, A good chance the future will be valuable to students.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Somewhat agree,Agree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Agree,6,268,,,20,,,,,20,,,,,,Green,2,3,6332517a492e9ac48804f991,4,-0.523,30.05%
3/27/2024 11:52,3/27/2024 12:27,2076,TRUE,3/27/2024 12:27,R_5HiTDYhf6IY9WPq,EN,I consent to participate in this study.,United States,63bdb63007b7ff499cb0e839,6, These findings suggest that there's a high likelihood that upcoming programs will help reduce depression symptoms in students,More,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,5,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,89,467,,34,,,,74,,,,,,,,Green,56,79,63bdb63007b7ff499cb0e839,2,-1.98,2.39%
3/27/2024 11:02,3/27/2024 11:16,836,TRUE,3/27/2024 11:16,R_5fEIphNp1PiPPMJ,EN,I consent to participate in this study.,United States,63928a247ca3810498cb5c46,6,A little more than two out of three programs to prevent depression among students are likely to work in a meaningful way.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Neither agree or disagree,Somewhat agree,Strongly agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,18,,,,4,Green,15,0,63928a247ca3810498cb5c46,6,0.843,80.04%
3/27/2024 11:57,3/27/2024 12:18,1304,TRUE,3/27/2024 12:18,R_5ZUlgIvh2tYvBhn,EN,I consent to participate in this study.,United States,63b6564d17f6597f31d9ad82,6,after analyzing a number of studies there is a good chance that future programs will result in decreased depression symptoms,Less,"Data come from 60 studies analyzed,Data represented 37,705 students",5,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Agree,Somewhat agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat agree,90,,84,,,,20,,,,,43,,,,Green,30,0,63b6564d17f6597f31d9ad82,7,1.191,88.32%
3/27/2024 12:03,3/27/2024 12:06,202,TRUE,3/27/2024 12:06,R_5LjKBAw3nfNYsal,EN,I consent to participate in this study.,United States,589b97a23968420001373136,6,Based on the study infomration there's a significant chance that future programs will result in decreased depression symptoms for students.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,3 - Somewhat precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,75,224,,14,,25,,,,,,,,,,Green,81,0,589b97a23968420001373136,3,-1.058,14.50%
3/27/2024 12:31,3/27/2024 12:41,615,TRUE,3/27/2024 12:41,R_3oyzm7RNc1cYIqo,EN,I consent to participate in this study.,United States,62b0b4aa5eabb603ddf7bb58,6,Data that came from anyalyzing 60 studies indicated that there is a 70% chance that future programs will result in descreased depression symptoms for students. ,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",6 - Very effective,6 - Very precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,50,268,,,5,,,,6,,,,,,,Green,0,0,62b0b4aa5eabb603ddf7bb58,4,-0.76,22.36%
3/27/2024 10:26,3/27/2024 10:30,235,TRUE,3/27/2024 10:30,R_5QLTZiJW2ID22iB,EN,I consent to participate in this study.,United States,57d0a0bee3221e00015fe385,6,depression among students will go down at a rate of about 70% if these programs continue,Less,There is a 70% chance that future programs will result in decreased depression symptoms for students.,5,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Agree,Agree,75,268,,,20,,,,,10,,,,,,Green,0,0,57d0a0bee3221e00015fe385,4,-0.523,30.05%
3/27/2024 11:34,3/27/2024 11:43,500,TRUE,3/27/2024 11:43,R_6Vt38IYtOBkUDjt,EN,I consent to participate in this study.,United States,5f5be09e16b98d18b3d213db,6,Future programs are more likely to help students with depression than not. ,Less,There is a 70% chance that future programs will result in decreased depression symptoms for students.,4,3 - Somewhat precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly disagree,Agree,Agree,80,268,,,6,,,,6,,,,,,,Green,12,0,5f5be09e16b98d18b3d213db,4,-0.76,22.36%
3/27/2024 11:52,3/27/2024 12:29,2202,TRUE,3/27/2024 12:29,R_5UftththGmEqmsz,EN,I consent to participate in this study.,United States,5e1bfb604231d840ef7103d8,6,I believe this means that the use of future school programs to treat depression may result in a decrease in depression among different students in that school.,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,6 - Very precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Agree,90,,60,,,,,,,,5,,,7,,Green,50,0,5e1bfb604231d840ef7103d8,5,-0.113,45.50%
3/27/2024 11:39,3/27/2024 11:47,466,TRUE,3/27/2024 11:47,R_24Ia0ipl4NcAN6R,EN,I consent to participate in this study.,United States,602bff07a6fada440d3c4f6b,6,It is likely that these programs will result in decreased depression,Less,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",4,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Somewhat agree,Somewhat agree,Neither agree or disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,88,268,,,20,,,,,80,,,,,,Green,5,2,602bff07a6fada440d3c4f6b,5,0.067,52.67%
3/27/2024 11:51,3/27/2024 11:57,324,TRUE,3/27/2024 11:57,R_20vFqG9k1LgYGXk,EN,I consent to participate in this study.,United States,62989b11e61bf4363844f0cd,6,It means that a large portion of programs help clients with depression symptoms ,Less,"Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",5,2,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Agree,Neither agree or disagree,Somewhat agree,Strongly disagree,Somewhat disagree,Somewhat agree,90,,60,,,,,,,,6,,,12,,Green,32,0,62989b11e61bf4363844f0cd,5,-0.113,45.50%
3/27/2024 9:59,3/27/2024 10:07,474,TRUE,3/27/2024 10:07,R_30d0jdcl737Lp9n,EN,I consent to participate in this study.,United States,607f7f18d84d010ea2cd8664,6,It means that it is better to implement the depression class because it is more likely than not going to be a success and help change lives.,Less,There is a 70% chance that future programs will result in decreased depression symptoms for students.,5,6 - Very precise,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,90,,30,,,,,,,,15.5,,,24,,Green,10,0,607f7f18d84d010ea2cd8664,6,0.51,69.50%
3/27/2024 11:15,3/27/2024 11:24,524,TRUE,3/27/2024 11:24,R_3tLkXO7kjfY9TMB,EN,I consent to participate in this study.,United States,65bcf65affcd26a425ef1a5b,6,it would mean a lot to the students as depression is one of the problems these students are facing.,More,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",6 - Very effective,5,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,75,268,,,20,,,,,200,,,,,,Green,70,70,65bcf65affcd26a425ef1a5b,4,-0.523,30.05%
3/27/2024 11:55,3/27/2024 12:01,358,TRUE,3/27/2024 12:01,R_1H6ozsUL6pIXWpH,EN,I consent to participate in this study.,United States,60bfa70dc02807c74e0277c7,6,Programs are 70% likely to result in reduced depression symptoms.,Less,There is a 70% chance that future programs will result in decreased depression symptoms for students.,5,4,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Somewhat agree,Agree,Somewhat agree,Strongly agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,3,,,4,,Green,2,0,60bfa70dc02807c74e0277c7,5,-0.113,45.50%
3/27/2024 11:00,3/27/2024 11:07,415,TRUE,3/27/2024 11:07,R_7WSuHbZCg1IsAO1,EN,I consent to participate in this study.,United States,60ff2db9d016ce64c5d9c1d9,6,Programs are effective in reducing depression symptoms ,Less,There is a 70% chance that future programs will result in decreased depression symptoms for students.,5,5,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,90,,60,,,,,,,,18,,,,5,Green,20,30,60ff2db9d016ce64c5d9c1d9,6,0.843,80.04%
3/27/2024 9:54,3/27/2024 10:21,1631,TRUE,3/27/2024 10:21,R_1Cxeu5Cl88WnFP7,EN,I consent to participate in this study.,United States,63e52250d3c1483ed7be8ed8,6,"Statistics shows that there is 70% chance that future program will result in depression symptoms for students. The 70% rating was from 60 studies analyzed, representing 37705 students.",More,There is a 70% chance that future programs will result in decreased depression symptoms for students.,4,2,"Data come from 60 studies analyzed,Data represented 37,705 students,There is a 70% chance that future programs will result in decreased depression symptoms for students.",0,0,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Agree,90,,70,,,,,,,,9,,,12,,Green,4,0,63e52250d3c1483ed7be8ed8,5,-0.113,45.50%
